,HGNC ID,Approved symbol,Approved name,Ensembl gene ID,UCSC gene ID
289,HGNC:146,ACTG1P1,actin gamma 1 pseudogene 1,ENSG00000178631,
290,HGNC:147,ACTG1P2,actin gamma 1 pseudogene 2,ENSG00000229129,
291,HGNC:148,ACTG1P3,actin gamma 1 pseudogene 3,ENSG00000215388,
292,HGNC:149,ACTG1P4,actin gamma 1 pseudogene 4,ENSG00000236085,
293,HGNC:151,ACTG1P6,actin gamma 1 pseudogene 6,,
294,HGNC:152,ACTG1P7,actin gamma 1 pseudogene 7,,
295,HGNC:153,ACTG1P8,actin gamma 1 pseudogene 8,,
296,HGNC:154,ACTG1P9,actin gamma 1 pseudogene 9,ENSG00000229349,
297,HGNC:155,ACTG1P10,actin gamma 1 pseudogene 10,ENSG00000231340,
298,HGNC:37651,ACTG1P11,actin gamma 1 pseudogene 11,ENSG00000229465,
299,HGNC:44496,ACTG1P12,actin gamma 1 pseudogene 12,ENSG00000226642,
300,HGNC:49058,ACTG1P13,actin gamma 1 pseudogene 13,ENSG00000241305,
301,HGNC:49751,ACTG1P14,actin gamma 1 pseudogene 14,ENSG00000230581,
302,HGNC:51495,ACTG1P15,actin gamma 1 pseudogene 15,ENSG00000259904,
303,HGNC:51496,ACTG1P16,actin gamma 1 pseudogene 16,ENSG00000260298,
304,HGNC:51497,ACTG1P17,actin gamma 1 pseudogene 17,ENSG00000259315,
305,HGNC:51498,ACTG1P18,actin gamma 1 pseudogene 18,ENSG00000218475,
306,HGNC:51499,ACTG1P19,actin gamma 1 pseudogene 19,ENSG00000237999,
307,HGNC:51500,ACTG1P20,actin gamma 1 pseudogene 20,ENSG00000241547,
308,HGNC:51501,ACTG1P21,actin gamma 1 pseudogene 21,ENSG00000232672,
309,HGNC:51502,ACTG1P22,actin gamma 1 pseudogene 22,ENSG00000271615,
310,HGNC:51503,ACTG1P23,actin gamma 1 pseudogene 23,ENSG00000230362,
311,HGNC:49661,ACTG1P24,actin gamma 1 pseudogene 24,ENSG00000226359,
312,HGNC:54872,ACTG1P25,actin gamma 1 pseudogene 25,ENSG00000234996,
313,HGNC:145,ACTG2,"actin gamma 2, smooth muscle",ENSG00000163017,uc002sjw.4
314,HGNC:158,ACTL4,actin-like 4,,
315,HGNC:159,ACTL5,actin-like 5,,
316,HGNC:24124,ACTL6A,actin like 6A,ENSG00000136518,uc003fjw.4
317,HGNC:160,ACTL6B,actin like 6B,ENSG00000077080,uc003uvy.4
318,HGNC:161,ACTL7A,actin like 7A,ENSG00000187003,uc004bdj.3
319,HGNC:162,ACTL7B,actin like 7B,ENSG00000148156,uc004bdi.4
320,HGNC:24018,ACTL8,actin like 8,ENSG00000117148,uc001bat.3
321,HGNC:28494,ACTL9,actin like 9,ENSG00000181786,uc032hly.2
322,HGNC:16127,ACTL10,actin like 10,ENSG00000182584,uc002wzt.3
323,HGNC:44626,ACTL11P,"actin like 11, pseudogene",ENSG00000234667,
324,HGNC:163,ACTN1,actinin alpha 1,ENSG00000072110,uc001xkl.4
325,HGNC:20131,ACTN1-DT,ACTN1 divergent transcript,ENSG00000259062,uc031qpf.1
326,HGNC:164,ACTN2,actinin alpha 2,ENSG00000077522,uc001hyf.4
327,HGNC:165,ACTN3,actinin alpha 3,ENSG00000248746,uc021qlz.4
328,HGNC:166,ACTN4,actinin alpha 4,ENSG00000130402,uc002oja.3
329,HGNC:44028,ACTN4P1,actinin alpha 4 pseudogene 1,ENSG00000213493,
330,HGNC:44032,ACTN4P2,actinin alpha 4 pseudogene 2,ENSG00000214141,
331,HGNC:51621,ACTP1,actin family pseudogene 1,ENSG00000229890,
332,HGNC:167,ACTR1A,actin related protein 1A,ENSG00000138107,uc001kvv.4
333,HGNC:54703,ACTR1AP1,ACTR1A pseudogene 1,ENSG00000233370,
334,HGNC:168,ACTR1B,actin related protein 1B,ENSG00000115073,uc002syb.3
335,HGNC:169,ACTR2,actin related protein 2,ENSG00000138071,uc002sdq.4
336,HGNC:170,ACTR3,actin related protein 3,ENSG00000115091,uc002tkx.3
337,HGNC:53965,ACTR3-AS1,ACTR3 antisense RNA 1,,
338,HGNC:17256,ACTR3B,actin related protein 3B,ENSG00000133627,uc003wle.3
339,HGNC:37724,ACTR3BP1,ACTR3B pseudogene 1,ENSG00000270242,
340,HGNC:38677,ACTR3BP2,ACTR3B pseudogene 2,ENSG00000226481,
341,HGNC:38678,ACTR3BP3,ACTR3B pseudogene 3,ENSG00000260327,
342,HGNC:38681,ACTR3BP4,ACTR3B pseudogene 4,ENSG00000249283,
343,HGNC:38682,ACTR3BP5,ACTR3B pseudogene 5,ENSG00000227264,
344,HGNC:38683,ACTR3BP6,ACTR3B pseudogene 6,ENSG00000280263,
345,HGNC:54971,ACTR3BP7,ACTR3B pseudogene 7,ENSG00000226444,
346,HGNC:37282,ACTR3C,actin related protein 3C,ENSG00000106526,uc003wgu.3
347,HGNC:31820,ACTR3P1,ACTR3 pseudogene 1,,
348,HGNC:38676,ACTR3P2,ACTR3 pseudogene 2,ENSG00000232267,
349,HGNC:38679,ACTR3P3,ACTR3 pseudogene 3,ENSG00000242573,
350,HGNC:14671,ACTR5,actin related protein 5,ENSG00000101442,uc002xjd.3
351,HGNC:24025,ACTR6,actin related protein 6,ENSG00000075089,uc001thb.3
352,HGNC:44210,ACTR6P1,ACTR6 pseudogene 1,ENSG00000248915,
353,HGNC:14672,ACTR8,actin related protein 8,ENSG00000113812,uc003dhd.4
354,HGNC:17372,ACTR10,actin related protein 10,ENSG00000131966,uc001xdf.4
355,HGNC:24027,ACTRT1,actin related protein T1,ENSG00000123165,uc004eum.4
356,HGNC:55127,ACTRT1P1,ACTRT1 pseudogene 1,ENSG00000235239,
357,HGNC:24026,ACTRT2,actin related protein T2,ENSG00000169717,uc001ajz.4
358,HGNC:24022,ACTRT3,actin related protein T3,ENSG00000184378,uc003ffs.3
359,HGNC:171,ACVR1,activin A receptor type 1,ENSG00000115170,uc010fog.3
360,HGNC:172,ACVR1B,activin A receptor type 1B,ENSG00000135503,uc001rzn.4
361,HGNC:18123,ACVR1C,activin A receptor type 1C,ENSG00000123612,uc002tzk.5
362,HGNC:173,ACVR2A,activin A receptor type 2A,ENSG00000121989,uc002twh.5
363,HGNC:174,ACVR2B,activin A receptor type 2B,ENSG00000114739,uc003cif.4
364,HGNC:44161,ACVR2B-AS1,ACVR2B antisense RNA 1,ENSG00000229589,uc003cie.2
365,HGNC:175,ACVRL1,activin A receptor like type 1,ENSG00000139567,uc001rzj.4
366,HGNC:177,ACY1,aminoacylase 1,ENSG00000243989,uc003dcp.4
367,HGNC:24104,ACY3,aminoacylase 3,ENSG00000132744,uc001omq.3
368,HGNC:179,ACYP1,acylphosphatase 1,ENSG00000119640,uc001xrg.4
369,HGNC:180,ACYP2,acylphosphatase 2,ENSG00000170634,uc002rxq.5
370,HGNC:185,AD5,Alzheimer disease 5,,
371,HGNC:186,ADA,adenosine deaminase,ENSG00000196839,uc002xmj.4
372,HGNC:1839,ADA2,adenosine deaminase 2,ENSG00000093072,uc062bga.1
373,HGNC:30713,ADAD1,adenosine deaminase domain containing 1,ENSG00000164113,uc003ieo.4
374,HGNC:44550,ADAD1P1,adenosine deaminase domain containing 1 pseudogene 1,,
375,HGNC:44552,ADAD1P2,adenosine deaminase domain containing 1 pseudogene 2,ENSG00000267511,
376,HGNC:30714,ADAD2,adenosine deaminase domain containing 2,ENSG00000140955,uc002fhr.3
377,HGNC:31853,ADAL,adenosine deaminase like,ENSG00000168803,uc059iit.1
378,HGNC:187,ADAM1A,ADAM metallopeptidase domain 1A (pseudogene),ENSG00000229186,
379,HGNC:44366,ADAM1B,ADAM metallopeptidase domain 1B (pseudogene),ENSG00000226469,
380,HGNC:198,ADAM2,ADAM metallopeptidase domain 2,ENSG00000104755,uc003xnj.5
381,HGNC:209,ADAM3A,ADAM metallopeptidase domain 3A (pseudogene),ENSG00000197475,
382,HGNC:210,ADAM3B,ADAM metallopeptidase domain 3B (pseudogene),ENSG00000260089,
383,HGNC:212,ADAM5,ADAM metallopeptidase domain 5 (pseudogene),ENSG00000196115,
384,HGNC:213,ADAM6,ADAM metallopeptidase domain 6 (pseudogene),ENSG00000271968,
385,HGNC:214,ADAM7,ADAM metallopeptidase domain 7,ENSG00000069206,uc003xeb.4
386,HGNC:215,ADAM8,ADAM metallopeptidase domain 8,ENSG00000151651,uc021qbe.2
387,HGNC:216,ADAM9,ADAM metallopeptidase domain 9,ENSG00000168615,uc003xmr.4
388,HGNC:188,ADAM10,ADAM metallopeptidase domain 10,ENSG00000137845,uc002afd.3
389,HGNC:189,ADAM11,ADAM metallopeptidase domain 11,ENSG00000073670,uc002ihh.4
390,HGNC:190,ADAM12,ADAM metallopeptidase domain 12,ENSG00000148848,uc001ljk.4
391,HGNC:43841,ADAM12-OT1,ADAM12 overlapping transcript 1 (non-protein coding),,
392,HGNC:193,ADAM15,ADAM metallopeptidase domain 15,ENSG00000143537,uc001fgr.3
393,HGNC:195,ADAM17,ADAM metallopeptidase domain 17,ENSG00000151694,uc002qzu.5
394,HGNC:196,ADAM18,ADAM metallopeptidase domain 18,ENSG00000168619,uc003xni.4
395,HGNC:197,ADAM19,ADAM metallopeptidase domain 19,ENSG00000135074,uc003lwz.5
396,HGNC:199,ADAM20,ADAM metallopeptidase domain 20,ENSG00000134007,uc001xme.4
397,HGNC:20102,ADAM20P1,ADAM metallopeptidase domain 20 pseudogene 1,ENSG00000259158,uc059cwv.1
398,HGNC:43901,ADAM20P2,ADAM metallopeptidase domain 20 pseudogene 2,ENSG00000248574,
399,HGNC:43902,ADAM20P3,ADAM metallopeptidase domain 20 pseudogene 3,ENSG00000249162,
400,HGNC:200,ADAM21,ADAM metallopeptidase domain 21,ENSG00000139985,uc001xmd.4
401,HGNC:19822,ADAM21P1,ADAM metallopeptidase domain 21 pseudogene 1,ENSG00000235812,
402,HGNC:201,ADAM22,ADAM metallopeptidase domain 22,ENSG00000008277,uc003ujn.4
403,HGNC:202,ADAM23,ADAM metallopeptidase domain 23,ENSG00000114948,uc002vbq.6
404,HGNC:203,ADAM24P,"ADAM metallopeptidase domain 24, pseudogene",ENSG00000214607,
405,HGNC:206,ADAM28,ADAM metallopeptidase domain 28,ENSG00000042980,uc003xdy.4
406,HGNC:207,ADAM29,ADAM metallopeptidase domain 29,ENSG00000168594,uc031shw.1
407,HGNC:208,ADAM30,ADAM metallopeptidase domain 30,ENSG00000134249,uc001eij.4
408,HGNC:15479,ADAM32,ADAM metallopeptidase domain 32,ENSG00000197140,uc003xmt.5
409,HGNC:15478,ADAM33,ADAM metallopeptidase domain 33,ENSG00000149451,uc002wit.5
410,HGNC:16299,ADAMDEC1,ADAM like decysin 1,ENSG00000134028,uc003xdz.2
411,HGNC:217,ADAMTS1,ADAM metallopeptidase with thrombospondin type 1 motif 1,ENSG00000154734,uc002ymf.4
412,HGNC:218,ADAMTS2,ADAM metallopeptidase with thrombospondin type 1 motif 2,ENSG00000087116,uc003mjw.3
413,HGNC:219,ADAMTS3,ADAM metallopeptidase with thrombospondin type 1 motif 3,ENSG00000156140,uc003hgk.2
414,HGNC:220,ADAMTS4,ADAM metallopeptidase with thrombospondin type 1 motif 4,ENSG00000158859,uc001fyt.5
415,HGNC:221,ADAMTS5,ADAM metallopeptidase with thrombospondin type 1 motif 5,ENSG00000154736,uc002ymg.4
416,HGNC:222,ADAMTS6,ADAM metallopeptidase with thrombospondin type 1 motif 6,ENSG00000049192,uc003jtp.4
417,HGNC:223,ADAMTS7,ADAM metallopeptidase with thrombospondin type 1 motif 7,ENSG00000136378,uc002bej.4
418,HGNC:49407,ADAMTS7P1,ADAMTS7 pseudogene 1,ENSG00000274376,
419,HGNC:49409,ADAMTS7P3,ADAMTS7 pseudogene 3,ENSG00000261143,
420,HGNC:49410,ADAMTS7P4,ADAMTS7 pseudogene 4,ENSG00000218052,
421,HGNC:224,ADAMTS8,ADAM metallopeptidase with thrombospondin type 1 motif 8,ENSG00000134917,uc001qgg.5
422,HGNC:13202,ADAMTS9,ADAM metallopeptidase with thrombospondin type 1 motif 9,ENSG00000163638,uc003dmg.4
423,HGNC:40625,ADAMTS9-AS1,ADAMTS9 antisense RNA 1,ENSG00000241158,uc021xaa.3
424,HGNC:42435,ADAMTS9-AS2,ADAMTS9 antisense RNA 2,ENSG00000241684,uc003dml.5
425,HGNC:13201,ADAMTS10,ADAM metallopeptidase with thrombospondin type 1 motif 10,ENSG00000142303,uc002mkj.3
426,HGNC:14605,ADAMTS12,ADAM metallopeptidase with thrombospondin type 1 motif 12,ENSG00000151388,uc003jia.3
427,HGNC:1366,ADAMTS13,ADAM metallopeptidase with thrombospondin type 1 motif 13,ENSG00000160323,uc004cdv.6
428,HGNC:14899,ADAMTS14,ADAM metallopeptidase with thrombospondin type 1 motif 14,ENSG00000138316,uc001jrg.4
429,HGNC:16305,ADAMTS15,ADAM metallopeptidase with thrombospondin type 1 motif 15,ENSG00000166106,uc010scd.3
430,HGNC:17108,ADAMTS16,ADAM metallopeptidase with thrombospondin type 1 motif 16,ENSG00000145536,uc003jdl.4
431,HGNC:55548,ADAMTS16-DT,ADAMTS16 divergent transcript,ENSG00000250579,
432,HGNC:17109,ADAMTS17,ADAM metallopeptidase with thrombospondin type 1 motif 17,ENSG00000140470,uc002bvv.2
433,HGNC:17110,ADAMTS18,ADAM metallopeptidase with thrombospondin type 1 motif 18,ENSG00000140873,uc002ffc.4
434,HGNC:17111,ADAMTS19,ADAM metallopeptidase with thrombospondin type 1 motif 19,ENSG00000145808,uc003kvb.2
435,HGNC:40797,ADAMTS19-AS1,ADAMTS19 antisense RNA 1,ENSG00000249421,
436,HGNC:17178,ADAMTS20,ADAM metallopeptidase with thrombospondin type 1 motif 20,ENSG00000173157,uc010skx.3
437,HGNC:14632,ADAMTSL1,ADAMTS like 1,ENSG00000178031,uc003zne.5
438,HGNC:14631,ADAMTSL2,ADAMTS like 2,ENSG00000197859,uc011mdl.2
439,HGNC:14633,ADAMTSL3,ADAMTS like 3,ENSG00000156218,uc002bjz.5
440,HGNC:19706,ADAMTSL4,ADAMTS like 4,ENSG00000143382,uc001eux.5
441,HGNC:32041,ADAMTSL4-AS1,ADAMTSL4 antisense RNA 1,ENSG00000203804,
442,HGNC:40895,ADAMTSL4-AS2,ADAMTSL4 antisense RNA 2,ENSG00000237781,
443,HGNC:27912,ADAMTSL5,ADAMTS like 5,ENSG00000185761,uc002ltd.2
444,HGNC:16486,ADAP1,ArfGAP with dual PH domains 1,ENSG00000105963,uc003sjo.6
445,HGNC:16487,ADAP2,ArfGAP with dual PH domains 2,ENSG00000184060,uc002hfx.4
446,HGNC:225,ADAR,adenosine deaminase RNA specific,ENSG00000160710,uc001ffh.4
447,HGNC:226,ADARB1,adenosine deaminase RNA specific B1,ENSG00000197381,uc002zgt.3
448,HGNC:227,ADARB2,adenosine deaminase RNA specific B2 (inactive),ENSG00000185736,uc009xhq.4
449,HGNC:23299,ADARB2-AS1,ADARB2 antisense RNA 1,ENSG00000205696,uc057rfm.1
450,HGNC:228,ADAT1,adenosine deaminase tRNA specific 1,ENSG00000065457,uc002feo.3
451,HGNC:21172,ADAT2,adenosine deaminase tRNA specific 2,ENSG00000189007,uc003qjj.4
452,HGNC:25151,ADAT3,adenosine deaminase tRNA specific 3,ENSG00000213638,uc002luh.5
453,HGNC:19038,ADCK1,aarF domain containing kinase 1,ENSG00000063761,uc001xui.3
454,HGNC:19039,ADCK2,aarF domain containing kinase 2,ENSG00000133597,uc003vvy.2
455,HGNC:21738,ADCK5,aarF domain containing kinase 5,ENSG00000173137,uc003zch.5
456,HGNC:229,ADCP1,adenosine deaminase complexing protein 1,,
457,HGNC:232,ADCY1,adenylate cyclase 1,ENSG00000164742,uc003tne.5
458,HGNC:233,ADCY2,adenylate cyclase 2,ENSG00000078295,uc003jdz.2
459,HGNC:234,ADCY3,adenylate cyclase 3,ENSG00000138031,uc002rfs.5
460,HGNC:235,ADCY4,adenylate cyclase 4,ENSG00000129467,uc001wox.3
461,HGNC:236,ADCY5,adenylate cyclase 5,ENSG00000173175,uc003egh.3
462,HGNC:237,ADCY6,adenylate cyclase 6,ENSG00000174233,uc001rsh.5
463,HGNC:53332,ADCY6-DT,ADCY6 divergent transcript,ENSG00000257660,
464,HGNC:238,ADCY7,adenylate cyclase 7,ENSG00000121281,uc002egd.3
465,HGNC:239,ADCY8,adenylate cyclase 8,ENSG00000155897,uc003ytd.5
466,HGNC:240,ADCY9,adenylate cyclase 9,ENSG00000162104,uc002cvx.4
467,HGNC:21285,ADCY10,adenylate cyclase 10,ENSG00000143199,uc001ger.4
468,HGNC:44143,ADCY10P1,ADCY10 pseudogene 1,ENSG00000161912,
469,HGNC:241,ADCYAP1,adenylate cyclase activating polypeptide 1,ENSG00000141433,uc010dkh.5
470,HGNC:242,ADCYAP1R1,ADCYAP receptor type I,ENSG00000078549,uc003tca.3
471,HGNC:243,ADD1,adducin 1,ENSG00000087274,uc003gfq.4
472,HGNC:244,ADD2,adducin 2,ENSG00000075340,uc061kjo.1
473,HGNC:245,ADD3,adducin 3,ENSG00000148700,uc001kyv.4
474,HGNC:48682,ADD3-AS1,ADD3 antisense RNA 1,ENSG00000203876,
475,HGNC:247,ADFN,albinism-deafness syndrome,,
476,HGNC:21212,ADGB,androglobin,ENSG00000118492,uc010khx.4
477,HGNC:13838,ADGRA1,adhesion G protein-coupled receptor A1,ENSG00000197177,
478,HGNC:49543,ADGRA1-AS1,ADGRA1 antisense RNA 1,ENSG00000256925,
479,HGNC:17849,ADGRA2,adhesion G protein-coupled receptor A2,ENSG00000020181,
480,HGNC:13839,ADGRA3,adhesion G protein-coupled receptor A3,ENSG00000152990,
481,HGNC:943,ADGRB1,adhesion G protein-coupled receptor B1,ENSG00000181790,
482,HGNC:944,ADGRB2,adhesion G protein-coupled receptor B2,ENSG00000121753,
483,HGNC:945,ADGRB3,adhesion G protein-coupled receptor B3,ENSG00000135298,
484,HGNC:19893,ADGRD1,adhesion G protein-coupled receptor D1,ENSG00000111452,
485,HGNC:53314,ADGRD1-AS1,ADGRD1 antisense RNA 1,ENSG00000256151,
486,HGNC:18651,ADGRD2,adhesion G protein-coupled receptor D2,ENSG00000180264,
487,HGNC:3336,ADGRE1,adhesion G protein-coupled receptor E1,ENSG00000174837,
488,HGNC:3337,ADGRE2,adhesion G protein-coupled receptor E2,ENSG00000127507,
489,HGNC:23647,ADGRE3,adhesion G protein-coupled receptor E3,ENSG00000131355,
490,HGNC:19240,ADGRE4P,"adhesion G protein-coupled receptor E4, pseudogene",ENSG00000268758,
491,HGNC:1711,ADGRE5,adhesion G protein-coupled receptor E5,ENSG00000123146,
492,HGNC:18990,ADGRF1,adhesion G protein-coupled receptor F1,ENSG00000153292,
493,HGNC:18991,ADGRF2,adhesion G protein-coupled receptor F2,ENSG00000164393,
494,HGNC:18989,ADGRF3,adhesion G protein-coupled receptor F3,ENSG00000173567,
495,HGNC:19011,ADGRF4,adhesion G protein-coupled receptor F4,ENSG00000153294,
496,HGNC:19030,ADGRF5,adhesion G protein-coupled receptor F5,ENSG00000069122,
497,HGNC:40864,ADGRF5-AS1,ADGRF5 antisense RNA 1,ENSG00000225730,
498,HGNC:32922,ADGRF5P1,adhesion G protein-coupled receptor F5 pseudogene 1,ENSG00000227582,
499,HGNC:32921,ADGRF5P2,adhesion G protein-coupled receptor F5 pseudogene 2,ENSG00000204818,
500,HGNC:4512,ADGRG1,adhesion G protein-coupled receptor G1,ENSG00000205336,
501,HGNC:4516,ADGRG2,adhesion G protein-coupled receptor G2,ENSG00000173698,
502,HGNC:13728,ADGRG3,adhesion G protein-coupled receptor G3,ENSG00000182885,
503,HGNC:18992,ADGRG4,adhesion G protein-coupled receptor G4,ENSG00000156920,
504,HGNC:19010,ADGRG5,adhesion G protein-coupled receptor G5,ENSG00000159618,
505,HGNC:13841,ADGRG6,adhesion G protein-coupled receptor G6,ENSG00000112414,
506,HGNC:19241,ADGRG7,adhesion G protein-coupled receptor G7,ENSG00000144820,
507,HGNC:20973,ADGRL1,adhesion G protein-coupled receptor L1,ENSG00000072071,
508,HGNC:55309,ADGRL1-AS1,ADGRL1 antisense RNA 1,ENSG00000267169,
509,HGNC:18582,ADGRL2,adhesion G protein-coupled receptor L2,ENSG00000117114,
510,HGNC:20974,ADGRL3,adhesion G protein-coupled receptor L3,ENSG00000150471,
511,HGNC:50604,ADGRL3-AS1,ADGRL3 antisense RNA 1,ENSG00000248692,
512,HGNC:20822,ADGRL4,adhesion G protein-coupled receptor L4,ENSG00000162618,
513,HGNC:17416,ADGRV1,adhesion G protein-coupled receptor V1,ENSG00000164199,
514,HGNC:249,ADH1A,"alcohol dehydrogenase 1A (class I), alpha polypeptide",ENSG00000187758,uc003hur.3
515,HGNC:250,ADH1B,"alcohol dehydrogenase 1B (class I), beta polypeptide",ENSG00000196616,uc003hus.6
516,HGNC:251,ADH1C,"alcohol dehydrogenase 1C (class I), gamma polypeptide",ENSG00000248144,uc032trd.2
517,HGNC:252,ADH4,"alcohol dehydrogenase 4 (class II), pi polypeptide",ENSG00000198099,uc003hun.4
518,HGNC:253,ADH5,"alcohol dehydrogenase 5 (class III), chi polypeptide",ENSG00000197894,uc003hui.5
519,HGNC:254,ADH5P1,"alcohol dehydrogenase 5 (class III), chi polypeptide, pseudogene 1",,
520,HGNC:22976,ADH5P2,ADH5 pseudogene 2,ENSG00000232676,
521,HGNC:22991,ADH5P3,ADH5 pseudogene 3,ENSG00000223694,
522,HGNC:21377,ADH5P4,ADH5 pseudogene 4,ENSG00000233859,
523,HGNC:54523,ADH5P5,ADH5 pseudogene 5,ENSG00000234865,
524,HGNC:255,ADH6,alcohol dehydrogenase 6 (class V),ENSG00000172955,uc003hup.5
525,HGNC:256,ADH7,"alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide",ENSG00000196344,uc062ylg.1
526,HGNC:16354,ADHFE1,alcohol dehydrogenase iron containing 1,ENSG00000147576,uc003xwb.5
527,HGNC:30576,ADI1,acireductone dioxygenase 1,ENSG00000182551,uc002qxp.5
528,HGNC:52339,ADI1P1,acireductone dioxygenase 1 pseudogene 1,ENSG00000235102,
529,HGNC:52340,ADI1P2,acireductone dioxygenase 1 pseudogene 2,ENSG00000250684,
530,HGNC:52341,ADI1P3,acireductone dioxygenase 1 pseudogene 3,ENSG00000258369,
531,HGNC:28606,ADIG,adipogenin,ENSG00000182035,uc002xjb.1
532,HGNC:13633,ADIPOQ,"adiponectin, C1Q and collagen domain containing",ENSG00000181092,uc003fra.4
533,HGNC:40648,ADIPOQ-AS1,ADIPOQ antisense RNA 1,ENSG00000226482,uc031sct.2
534,HGNC:24040,ADIPOR1,adiponectin receptor 1,ENSG00000159346,uc001gyq.7
535,HGNC:44910,ADIPOR1P1,adiponectin receptor 1 pseudogene 1,ENSG00000232497,
536,HGNC:44911,ADIPOR1P2,adiponectin receptor 1 pseudogene 2,ENSG00000258805,
537,HGNC:24041,ADIPOR2,adiponectin receptor 2,ENSG00000006831,uc001qjm.4
538,HGNC:24043,ADIRF,adipogenesis regulatory factor,ENSG00000148671,uc001ked.3
539,HGNC:45127,ADIRF-AS1,ADIRF antisense RNA 1,ENSG00000272734,uc057uqy.1
540,HGNC:257,ADK,adenosine kinase,ENSG00000156110,uc001jwi.4
541,HGNC:259,ADM,adrenomedullin,ENSG00000148926,uc001mil.2
542,HGNC:55516,ADM-DT,ADM divergent transcript,ENSG00000254554,
543,HGNC:28898,ADM2,adrenomedullin 2,ENSG00000128165,uc003blj.4
544,HGNC:27293,ADM5,adrenomedullin 5 (putative),ENSG00000224420,uc002pph.3
545,HGNC:15766,ADNP,activity dependent neuroprotector homeobox,ENSG00000101126,uc002xvt.3
546,HGNC:51227,ADNP-AS1,ADNP antisense RNA 1,ENSG00000259456,
547,HGNC:23803,ADNP2,ADNP homeobox 2,ENSG00000101544,uc032hie.2
548,HGNC:23506,ADO,2-aminoethanethiol dioxygenase,ENSG00000181915,uc001jmg.4
549,HGNC:262,ADORA1,adenosine A1 receptor,ENSG00000163485,uc057onx.1
550,HGNC:263,ADORA2A,adenosine A2a receptor,ENSG00000128271,uc002zzy.6
551,HGNC:37122,ADORA2A-AS1,ADORA2A antisense RNA 1,ENSG00000178803,uc062cjs.1
552,HGNC:264,ADORA2B,adenosine A2b receptor,ENSG00000170425,uc002gpd.2
553,HGNC:265,ADORA2BP1,adenosine A2b receptor pseudogene 1,ENSG00000236136,
554,HGNC:266,ADORA2L1,adenosine A2 receptor-like 1,,
555,HGNC:267,ADORA2L2,adenosine A2 receptor-like 2,,
556,HGNC:268,ADORA3,adenosine A3 receptor,ENSG00000282608,uc001ebh.5
557,HGNC:25250,ADPGK,ADP dependent glucokinase,ENSG00000159322,uc002avf.5
558,HGNC:44144,ADPGK-AS1,ADPGK antisense RNA 1,ENSG00000260898,uc002avk.1
559,HGNC:269,ADPRH,ADP-ribosylarginine hydrolase,ENSG00000144843,uc062mux.1
560,HGNC:21303,ADPRHL1,ADP-ribosylhydrolase like 1,ENSG00000153531,uc001vtq.3
561,HGNC:30925,ADPRM,"ADP-ribose/CDP-alcohol diphosphatase, manganese dependent",ENSG00000170222,uc002gmt.4
562,HGNC:21304,ADPRS,ADP-ribosylserine hydrolase,ENSG00000116863,uc001bzt.4
563,HGNC:277,ADRA1A,adrenoceptor alpha 1A,ENSG00000120907,uc010lun.2
564,HGNC:278,ADRA1B,adrenoceptor alpha 1B,ENSG00000170214,uc003lxt.2
565,HGNC:280,ADRA1D,adrenoceptor alpha 1D,ENSG00000171873,uc002wkr.3
566,HGNC:281,ADRA2A,adrenoceptor alpha 2A,ENSG00000150594,uc001kzo.4
567,HGNC:282,ADRA2B,adrenoceptor alpha 2B,ENSG00000274286,uc032nvj.2
568,HGNC:283,ADRA2C,adrenoceptor alpha 2C,ENSG00000184160,uc003ghm.4
569,HGNC:285,ADRB1,adrenoceptor beta 1,ENSG00000043591,uc001lba.4
570,HGNC:286,ADRB2,adrenoceptor beta 2,ENSG00000169252,uc003lpr.3
571,HGNC:288,ADRB3,adrenoceptor beta 3,ENSG00000188778,uc003xkr.3
572,HGNC:15759,ADRM1,ADRM1 26S proteasome ubiquitin receptor,ENSG00000130706,uc002ycn.5
573,HGNC:291,ADSL,adenylosuccinate lyase,ENSG00000239900,uc003ayp.5
574,HGNC:20093,ADSS1,adenylosuccinate synthase 1,ENSG00000185100,uc001ypd.5
575,HGNC:292,ADSS2,adenylosuccinate synthase 2,ENSG00000035687,uc001iaj.4
576,HGNC:293,ADT,ADT unknown,,
577,HGNC:21214,ADTRP,androgen dependent TFPI regulating protein,ENSG00000111863,uc003nab.4
578,HGNC:303,AEBP1,AE binding protein 1,ENSG00000106624,uc003tkb.5
579,HGNC:24051,AEBP2,AE binding protein 2,ENSG00000139154,uc001ref.2
580,HGNC:25722,AEN,apoptosis enhancing nuclease,ENSG00000181026,uc002bmt.3
581,HGNC:309,AF8T,AF8 temperature sensitivity complementing,,
582,HGNC:310,AFA,ankyloblepharon filiforme adnatum,,
583,HGNC:24017,AFAP1,actin filament associated protein 1,ENSG00000196526,uc003gkg.2
